Tipo Servicio,Red Uso,Placa,Fecha Tránsito,Punto de Servicio,Comprobante,Total del Servicio,Saldo Final
Consumo,LIMA EXPRESA,VE-31,2026-02-09,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2744.3
Consumo,LIMA EXPRESA,VE-27,2026-02-09,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2719.1
Consumo,LIMA EXPRESA,VE-35,2026-02-10,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2693.9
Consumo,LIMA EXPRESA,VE-36,2026-02-10,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2668.7
Consumo,LIMA EXPRESA,VE-31,2026-02-10,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2643.5
Consumo,LIMA EXPRESA,VE-05,2026-02-10,Peaje Estadio – P10   ,F400-00081424,-18.9,2624.6
Consumo,LIMA EXPRESA,VE-05,2026-02-10,Peaje de Priale Salida - P7,F400-00081424,-37.8,2586.8
Consumo,LIMA EXPRESA,VE-37,2026-02-10,Peaje de El Pino - P5,F400-00081424,-25.2,2561.6
Consumo,LIMA EXPRESA,VE-12,2026-02-10,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2536.4
Consumo,LIMA EXPRESA,VE-12,2026-02-10,Peaje Huánuco – P8   ,F400-00081424,-25.2,2511.2
Consumo,LIMA EXPRESA,VE-35,2026-02-10,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2486.0
Consumo,LIMA EXPRESA,VE-05,2026-02-10,Peaje de Monterrico Entrada - P1,F400-00081424,-37.8,2448.2
Consumo,LIMA EXPRESA,VE-31,2026-02-10,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2423.0
Consumo,LIMA EXPRESA,VE-05,2026-02-10,Peaje de Monterrico Salida - P2,F400-00081424,-37.8,2385.2
Consumo,LIMA EXPRESA,VE-35,2026-02-10,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2360.0
Consumo,LIMA EXPRESA,VE-19,2026-02-10,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2334.8
Consumo,LIMA EXPRESA,VE-29,2026-02-10,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2309.6
Consumo,LIMA EXPRESA,VE-29,2026-02-10,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2284.4
Consumo,LIMA EXPRESA,VE-19,2026-02-11,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2259.2
Consumo,LIMA EXPRESA,VE-29,2026-02-11,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2234.0
Consumo,LIMA EXPRESA,VE-19,2026-02-11,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2208.8
Consumo,LIMA EXPRESA,VE-29,2026-02-11,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2183.6
Consumo,LIMA EXPRESA,VE-05,2026-02-11,Peaje de Priale Salida - P7,F400-00081424,-37.8,2145.8
Consumo,LIMA EXPRESA,VE-35,2026-02-11,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2120.6
Consumo,LIMA EXPRESA,VE-36,2026-02-11,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2095.4
Consumo,LIMA EXPRESA,VE-05,2026-02-11,Peaje de Priale Entrada - P6,F400-00081424,-37.8,2057.6
Consumo,LIMA EXPRESA,VE-31,2026-02-11,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2032.4
Consumo,LIMA EXPRESA,VE-05,2026-02-11,Peaje de Priale Salida - P7,F400-00081424,-31.5,2000.9
Consumo,LIMA EXPRESA,VE-05,2026-02-11,Peaje de Priale Entrada - P6,F400-00081424,-37.8,1963.1
Consumo,LIMA EXPRESA,VE-35,2026-02-11,Peaje de Priale Entrada - P6,F400-00081424,-25.2,1937.9
Consumo,LIMA EXPRESA,VE-19,2026-02-11,Peaje Estadio – P10   ,F400-00081424,-25.2,1912.7
Consumo,LIMA EXPRESA,VE-29,2026-02-11,Peaje Estadio – P10   ,F400-00081424,-25.2,1887.5
Consumo,LIMA EXPRESA,VE-19,2026-02-11,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1862.3
Consumo,LIMA EXPRESA,VE-29,2026-02-11,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1837.1
Consumo,LIMA EXPRESA,VE-31,2026-02-11,Peaje de Priale Entrada - P6,F400-00081424,-25.2,1811.9
Consumo,LIMA EXPRESA,VE-05,2026-02-11,Peaje de Priale Salida - P7,F400-00081424,-37.8,1774.1
Consumo,LIMA EXPRESA,VE-19,2026-02-11,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1748.9
Consumo,LIMA EXPRESA,VE-29,2026-02-11,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1723.7
Consumo,LIMA EXPRESA,VE-05,2026-02-11,Peaje de Monterrico Entrada - P1,F400-00081424,-37.8,1685.9
Consumo,LIMA EXPRESA,VE-31,2026-02-11,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1660.7
Consumo,LIMA EXPRESA,VE-05,2026-02-11,Peaje de Monterrico Salida - P2,F400-00081424,-37.8,1622.9
Consumo,LIMA EXPRESA,VE-30,2026-02-11,Peaje de Separadora Salida - P3,F400-00081424,-25.2,1597.7
Consumo,LIMA EXPRESA,VE-37,2026-02-11,Peaje de Santa Anita - P4,F400-00081424,-25.2,1572.5
Consumo,LIMA EXPRESA,VE-29,2026-02-11,Peaje Estadio – P10   ,F400-00081424,-25.2,1547.3
Consumo,LIMA EXPRESA,VE-19,2026-02-11,Peaje Estadio – P10   ,F400-00081424,-25.2,1522.1
Consumo,LIMA EXPRESA,VE-29,2026-02-11,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1496.9
Consumo,LIMA EXPRESA,VE-19,2026-02-11,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1471.7
Consumo,LIMA EXPRESA,VE-29,2026-02-11,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1446.5
Consumo,LIMA EXPRESA,VE-19,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1421.3
Consumo,LIMA EXPRESA,VE-29,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1396.1
Consumo,LIMA EXPRESA,VE-29,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1370.9
Consumo,LIMA EXPRESA,VE-19,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1345.7
Consumo,LIMA EXPRESA,VE-35,2026-02-12,Peaje de Priale Entrada - P6,F400-00081424,-25.2,1320.5
Consumo,LIMA EXPRESA,VE-05,2026-02-12,Peaje de Priale Entrada - P6,F400-00081424,-18.9,1301.6
Consumo,LIMA EXPRESA,VE-36,2026-02-12,Peaje de Priale Entrada - P6,F400-00081424,-25.2,1276.4
Consumo,LIMA EXPRESA,VE-05,2026-02-12,Peaje de Priale Salida - P7,F400-00081424,-37.8,1238.6
Consumo,LIMA EXPRESA,VE-29,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1213.4
Consumo,LIMA EXPRESA,VE-31,2026-02-12,Peaje de Priale Entrada - P6,F400-00081424,-25.2,1188.2
Consumo,LIMA EXPRESA,VE-37,2026-02-12,Peaje de Priale Salida - P7,F400-00081424,-25.2,1163.0
Consumo,LIMA EXPRESA,VE-29,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1137.8
Consumo,LIMA EXPRESA,VE-37,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1112.6
Consumo,LIMA EXPRESA,VE-05,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-18.9,1093.7
Consumo,LIMA EXPRESA,VE-27,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1068.5
Consumo,LIMA EXPRESA,VE-05,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-37.8,1030.7
Consumo,LIMA EXPRESA,VE-31,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1005.5
Consumo,LIMA EXPRESA,VE-05,2026-02-12,Peaje de Priale Entrada - P6,F400-00081424,-37.8,967.7
Consumo,LIMA EXPRESA,VE-31,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,942.5
Consumo,LIMA EXPRESA,VE-35,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,917.3
Consumo,LIMA EXPRESA,VE-35,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,892.1
Consumo,LIMA EXPRESA,VE-25,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,866.9
Consumo,LIMA EXPRESA,VE-31,2026-02-12,Peaje de Priale Entrada - P6,F400-00081424,-25.2,841.7
Consumo,LIMA EXPRESA,VE-31,2026-02-12,Peaje de El Pino - P5,F400-00081424,-25.2,816.5
Consumo,LIMA EXPRESA,VE-29,2026-02-12,Peaje Estadio – P10   ,F400-00081424,-25.2,791.3
Consumo,LIMA EXPRESA,VE-19,2026-02-12,Peaje Estadio – P10   ,F400-00081424,-25.2,766.1
Consumo,LIMA EXPRESA,VE-19,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,740.9
Consumo,LIMA EXPRESA,VE-29,2026-02-12,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,715.7
Consumo,LIMA EXPRESA,VE-29,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,690.5
Consumo,LIMA EXPRESA,VE-19,2026-02-12,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,665.3
Consumo,LIMA EXPRESA,VE-19,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,640.1
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,614.9
Consumo,LIMA EXPRESA,VE-19,2026-02-13,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,589.7
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,564.5
Consumo,LIMA EXPRESA,VE-19,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,539.3
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,514.1
Consumo,LIMA EXPRESA,VE-05,2026-02-13,Peaje de Priale Salida - P7,F400-00081424,-37.8,476.3
Consumo,LIMA EXPRESA,VE-35,2026-02-13,Peaje de Priale Entrada - P6,F400-00081424,-25.2,451.1
Consumo,LIMA EXPRESA,VE-30,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,425.9
Consumo,LIMA EXPRESA,VE-19,2026-02-13,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,400.7
Consumo,LIMA EXPRESA,VE-36,2026-02-13,Peaje de Priale Entrada - P6,F400-00081424,-25.2,375.5
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,350.3
Consumo,LIMA EXPRESA,VE-31,2026-02-13,Peaje de Priale Entrada - P6,F400-00081424,-25.2,325.1
Consumo,LIMA EXPRESA,VE-05,2026-02-13,Peaje de Priale Entrada - P6,F400-00081424,-37.8,287.3
Consumo,LIMA EXPRESA,VE-05,2026-02-13,Peaje de Priale Salida - P7,F400-00081424,-37.8,249.5
Recarga PEX,PEX,,2026-02-13,,TR006-001058600,2500.0,2749.5
Consumo,LIMA EXPRESA,VE-05,2026-02-13,Peaje de Priale Entrada - P6,F400-00081424,-37.8,2711.7
Consumo,LIMA EXPRESA,VE-31,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2686.5
Consumo,LIMA EXPRESA,VE-19,2026-02-13,Peaje Estadio – P10   ,F400-00081424,-25.2,2661.3
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje Estadio – P10   ,F400-00081424,-25.2,2636.1
Consumo,LIMA EXPRESA,VE-19,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2610.9
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2585.7
Consumo,LIMA EXPRESA,VE-05,2026-02-13,Peaje de Priale Salida - P7,F400-00081424,-37.8,2547.9
Consumo,LIMA EXPRESA,VE-31,2026-02-13,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2522.7
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2497.5
Consumo,LIMA EXPRESA,VE-19,2026-02-13,Peaje Huánuco – P8   ,F400-00081424,-25.2,2472.3
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje Huánuco – P8   ,F400-00081424,-25.2,2447.1
Consumo,LIMA EXPRESA,VE-19,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2421.9
Consumo,LIMA EXPRESA,VE-29,2026-02-13,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2396.7
Consumo,LIMA EXPRESA,VE-19,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2371.5
Consumo,LIMA EXPRESA,VE-29,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2346.3
Consumo,LIMA EXPRESA,VE-19,2026-02-14,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2321.1
Consumo,LIMA EXPRESA,VE-29,2026-02-14,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2295.9
Consumo,LIMA EXPRESA,VE-35,2026-02-14,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2270.7
Consumo,LIMA EXPRESA,VE-05,2026-02-14,Peaje de Priale Entrada - P6,F400-00081424,-37.8,2232.9
Consumo,LIMA EXPRESA,VE-19,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2207.7
Consumo,LIMA EXPRESA,VE-29,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2182.5
Consumo,LIMA EXPRESA,VE-36,2026-02-14,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2157.3
Consumo,LIMA EXPRESA,VE-36,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,2132.1
Consumo,LIMA EXPRESA,VE-31,2026-02-14,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,2106.9
Consumo,LIMA EXPRESA,VE-05,2026-02-14,Peaje de Priale Salida - P7,F400-00081424,-37.8,2069.1
Consumo,LIMA EXPRESA,VE-35,2026-02-14,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2043.9
Consumo,LIMA EXPRESA,VE-36,2026-02-14,Peaje de Priale Entrada - P6,F400-00081424,-25.2,2018.7
Consumo,LIMA EXPRESA,VE-05,2026-02-14,Peaje de Monterrico Entrada - P1,F400-00081424,-37.8,1980.9
Consumo,LIMA EXPRESA,VE-31,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1955.7
Consumo,LIMA EXPRESA,VE-35,2026-02-14,Peaje de Priale Salida - P7,F400-00081424,-25.2,1930.5
Consumo,LIMA EXPRESA,VE-05,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-37.8,1892.7
Consumo,LIMA EXPRESA,VE-36,2026-02-14,Peaje Estadio – P10   ,F400-00081424,-25.2,1867.5
Consumo,LIMA EXPRESA,VE-31,2026-02-14,Peaje de Monterrico Entrada - P1,F400-00081424,-25.2,1842.3
Consumo,LIMA EXPRESA,VE-36,2026-02-14,Peaje de Priale Salida - P7,F400-00081424,-25.2,1817.1
Consumo,LIMA EXPRESA,VE-17,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1791.9
Consumo,LIMA EXPRESA,VE-17,2026-02-14,Peaje Huánuco – P8   ,F400-00081424,-25.2,1766.7
Consumo,LIMA EXPRESA,VE-30,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1741.5
Consumo,LIMA EXPRESA,VE-37,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1716.3
Consumo,LIMA EXPRESA,VE-25,2026-02-14,Peaje de Monterrico Salida - P2,F400-00081424,-25.2,1691.1
Consumo,LIMA EXPRESA,VE-05,2026-02-16,Peaje Estadio – P10   ,F400-00082251,-37.8,1653.3
Consumo,LIMA EXPRESA,VE-05,2026-02-16,Peaje de Priale Salida - P7,F400-00082251,-18.9,1634.4
Consumo,LIMA EXPRESA,VE-31,2026-02-16,Peaje de Priale Entrada - P6,F400-00082251,-25.2,1609.2
Consumo,LIMA EXPRESA,VE-05,2026-02-16,Peaje de Priale Entrada - P6,F400-00082251,-37.8,1571.4
Consumo,LIMA EXPRESA,VE-19,2026-02-16,Peaje Estadio – P10   ,F400-00082251,-25.2,1546.2
Consumo,LIMA EXPRESA,VE-29,2026-02-16,Peaje Estadio – P10   ,F400-00082251,-25.2,1521.0
Consumo,LIMA EXPRESA,VE-19,2026-02-16,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1495.8
Consumo,LIMA EXPRESA,VE-29,2026-02-16,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1470.6
Consumo,LIMA EXPRESA,VE-05,2026-02-16,Peaje de Priale Salida - P7,F400-00082251,-37.8,1432.8
Consumo,LIMA EXPRESA,VE-19,2026-02-16,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,1407.6
Consumo,LIMA EXPRESA,VE-29,2026-02-16,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,1382.4
Consumo,LIMA EXPRESA,VE-05,2026-02-16,Peaje de Priale Entrada - P6,F400-00082251,-37.8,1344.6
Consumo,LIMA EXPRESA,VE-31,2026-02-16,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1319.4
Consumo,LIMA EXPRESA,VE-05,2026-02-16,Peaje de Priale Salida - P7,F400-00082251,-18.9,1300.5
Consumo,LIMA EXPRESA,VE-29,2026-02-16,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1275.3
Consumo,LIMA EXPRESA,VE-19,2026-02-16,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1250.1
Consumo,LIMA EXPRESA,VE-19,2026-02-16,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,1224.9
Consumo,LIMA EXPRESA,VE-29,2026-02-16,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,1199.7
Consumo,LIMA EXPRESA,VE-19,2026-02-17,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1174.5
Consumo,LIMA EXPRESA,VE-29,2026-02-17,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1149.3
Consumo,LIMA EXPRESA,VE-29,2026-02-17,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,1124.1
Consumo,LIMA EXPRESA,VE-19,2026-02-17,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1098.9
Consumo,LIMA EXPRESA,VE-36,2026-02-17,Peaje de Priale Entrada - P6,F400-00082251,-25.2,1073.7
Consumo,LIMA EXPRESA,VE-35,2026-02-17,Peaje de Priale Entrada - P6,F400-00082251,-25.2,1048.5
Consumo,LIMA EXPRESA,VE-05,2026-02-17,Peaje de Priale Entrada - P6,F400-00082251,-18.9,1029.6
Consumo,LIMA EXPRESA,VE-19,2026-02-17,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,1004.4
Consumo,LIMA EXPRESA,VE-29,2026-02-17,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,979.2
Consumo,LIMA EXPRESA,VE-05,2026-02-17,Peaje de Priale Salida - P7,F400-00082251,-37.8,941.4
Consumo,LIMA EXPRESA,VE-31,2026-02-17,Peaje de Priale Entrada - P6,F400-00082251,-25.2,916.2
Consumo,LIMA EXPRESA,VE-07,2026-02-17,Peaje de Priale Salida - P7,F400-00082251,-37.8,878.4
Consumo,LIMA EXPRESA,VE-29,2026-02-17,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,853.2
Consumo,LIMA EXPRESA,VE-31,2026-02-17,Peaje de Priale Salida - P7,F400-00082251,-25.2,828.0
Consumo,LIMA EXPRESA,VE-05,2026-02-17,Peaje de Monterrico Entrada - P1,F400-00082251,-37.8,790.2
Consumo,LIMA EXPRESA,VE-31,2026-02-17,Peaje de Priale Entrada - P6,F400-00082251,-25.2,765.0
Consumo,LIMA EXPRESA,VE-07,2026-02-17,Peaje de Priale Entrada - P6,F400-00082251,-37.8,727.2
Consumo,LIMA EXPRESA,VE-05,2026-02-17,Peaje de Monterrico Salida - P2,F400-00082251,-37.8,689.4
Consumo,LIMA EXPRESA,VE-07,2026-02-17,Peaje de Priale Salida - P7,F400-00082251,-37.8,651.6
Consumo,LIMA EXPRESA,VE-05,2026-02-17,Peaje de Monterrico Entrada - P1,F400-00082251,-37.8,613.8
Consumo,LIMA EXPRESA,VE-36,2026-02-17,Peaje de Priale Entrada - P6,F400-00082251,-25.2,588.6
Consumo,LIMA EXPRESA,VE-36,2026-02-17,Peaje de Priale Salida - P7,F400-00082251,-25.2,563.4
Consumo,LIMA EXPRESA,VE-05,2026-02-17,Peaje de Monterrico Salida - P2,F400-00082251,-37.8,525.6
Consumo,LIMA EXPRESA,VE-07,2026-02-17,Peaje de Priale Entrada - P6,F400-00082251,-37.8,487.8
Consumo,LIMA EXPRESA,VE-31,2026-02-17,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,462.6
Consumo,LIMA EXPRESA,VE-29,2026-02-18,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,437.4
Consumo,LIMA EXPRESA,VE-29,2026-02-18,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,412.2
Consumo,LIMA EXPRESA,VE-29,2026-02-18,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,387.0
Consumo,LIMA EXPRESA,VE-29,2026-02-18,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,361.8
Consumo,LIMA EXPRESA,VE-07,2026-02-18,Peaje de Priale Salida - P7,F400-00082251,-37.8,324.0
Consumo,LIMA EXPRESA,VE-36,2026-02-18,Peaje de Priale Entrada - P6,F400-00082251,-25.2,298.8
Consumo,LIMA EXPRESA,VE-35,2026-02-18,Peaje de Priale Entrada - P6,F400-00082251,-25.2,273.6
Consumo,LIMA EXPRESA,VE-05,2026-02-18,Peaje de Priale Entrada - P6,F400-00082251,-37.8,235.8
Consumo,LIMA EXPRESA,VE-29,2026-02-18,Peaje Estadio – P10   ,F400-00082251,-25.2,210.6
Consumo,LIMA EXPRESA,VE-05,2026-02-18,Peaje de Priale Salida - P7,F400-00082251,-37.8,172.8
Consumo,LIMA EXPRESA,VE-31,2026-02-18,Peaje de Priale Entrada - P6,F400-00082251,-25.2,147.6
Consumo,LIMA EXPRESA,APF856,2026-02-18,Peaje Estadio – P10   ,F400-00082251,-6.3,141.3
Consumo,LIMA EXPRESA,APF856,2026-02-18,Peaje Huánuco – P8   ,F400-00082251,-6.3,135.0
Consumo,LIMA EXPRESA,VE-19,2026-02-18,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,109.8
Consumo,LIMA EXPRESA,VE-19,2026-02-18,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,84.6
Consumo,LIMA EXPRESA,VE-29,2026-02-18,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,59.4
Consumo,LIMA EXPRESA,VE-07,2026-02-18,Peaje de Monterrico Entrada - P1,F400-00082251,-37.8,21.6
Consumo,LIMA EXPRESA,VE-05,2026-02-18,Peaje de Monterrico Entrada - P1,F400-00082251,-37.8,-16.2
Consumo,LIMA EXPRESA,VE-07,2026-02-18,Peaje de Monterrico Salida - P2,F400-00082251,-18.9,-35.1
Consumo,LIMA EXPRESA,VE-05,2026-02-18,Peaje de Monterrico Salida - P2,F400-00082251,-37.8,-72.9
Recarga PEX,PEX,,2026-02-18,,TR006-001061502,2500.0,2427.1
Consumo,LIMA EXPRESA,VE-31,2026-02-18,Peaje de Priale Entrada - P6,F400-00082251,-25.2,2401.9
Consumo,LIMA EXPRESA,VE-07,2026-02-18,Peaje de Priale Entrada - P6,F400-00082251,-37.8,2364.1
Consumo,LIMA EXPRESA,VE-19,2026-02-18,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,2338.9
Consumo,LIMA EXPRESA,VE-29,2026-02-18,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,2313.7
Consumo,LIMA EXPRESA,VE-29,2026-02-19,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,2288.5
Consumo,LIMA EXPRESA,VE-19,2026-02-19,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,2263.3
Consumo,LIMA EXPRESA,VE-29,2026-02-19,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,2238.1
Consumo,LIMA EXPRESA,VE-19,2026-02-19,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,2212.9
Consumo,LIMA EXPRESA,VE-36,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-25.2,2187.7
Consumo,LIMA EXPRESA,VE-07,2026-02-19,Peaje de Priale Salida - P7,F400-00082251,-18.9,2168.8
Consumo,LIMA EXPRESA,VE-05,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-37.8,2131.0
Consumo,LIMA EXPRESA,VE-29,2026-02-19,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,2105.8
Consumo,LIMA EXPRESA,VE-35,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-25.2,2080.6
Consumo,LIMA EXPRESA,VE-19,2026-02-19,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,2055.4
Consumo,LIMA EXPRESA,VE-05,2026-02-19,Peaje de Priale Salida - P7,F400-00082251,-31.5,2023.9
Consumo,LIMA EXPRESA,VE-31,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-25.2,1998.7
Consumo,LIMA EXPRESA,VE-07,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-18.9,1979.8
Consumo,LIMA EXPRESA,VE-05,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-37.8,1942.0
Consumo,LIMA EXPRESA,VE-05,2026-02-19,Peaje de Priale Salida - P7,F400-00082251,-37.8,1904.2
Consumo,LIMA EXPRESA,VE-36,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-25.2,1879.0
Consumo,LIMA EXPRESA,VE-35,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-25.2,1853.8
Consumo,LIMA EXPRESA,VE-07,2026-02-19,Peaje de Priale Salida - P7,F400-00082251,-18.9,1834.9
Consumo,LIMA EXPRESA,VE-05,2026-02-19,Peaje de Monterrico Entrada - P1,F400-00082251,-37.8,1797.1
Consumo,LIMA EXPRESA,VE-05,2026-02-19,Peaje de Monterrico Salida - P2,F400-00082251,-37.8,1759.3
Consumo,LIMA EXPRESA,VE-07,2026-02-19,Peaje de Priale Entrada - P6,F400-00082251,-18.9,1740.4
Consumo,LIMA EXPRESA,VE-36,2026-02-19,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1715.2
Consumo,LIMA EXPRESA,VE-36,2026-02-19,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,1690.0
Consumo,LIMA EXPRESA,VE-31,2026-02-19,Peaje de Monterrico Entrada - P1,F400-00082251,-25.2,1664.8
Consumo,LIMA EXPRESA,VE-31,2026-02-19,Peaje de Monterrico Salida - P2,F400-00082251,-25.2,1639.6
Consumo,LIMA EXPRESA,VE-19,2026-02-19,Peaje Estadio – P10   ,F400-00082251,-25.2,1614.4
Consumo,LIMA EXPRESA,VE-29,2026-02-19,Peaje Estadio – P10   ,F400-00082251,-25.2,1589.2
